RUNTIME,OILPRESSURE,CASINGPRESSURE,BACKPRESSURE,PUMPINLETPRESSURE,PUMPOUTPRESSURE,PUMPINLETTEMPERTURE,MOTORTEMPERTURE,CURRENTS,VOLTAGE,FREQUENCY_POWER,CREEPAGE,ChokeDiameter,VIB,MOTORPOWER,OIL(bbl),GAS(103Mscf),WATER(bbl),LIQUID(bbl),GOR(Mscf/bbl),RUL
11,306.371155138889,296.8458791666668,278.3204501388889,539.1083280555555,1844.6838069444445,67.32992847222224,103.89356055555557,35.64513897222222,1585.236111111111,46.76108899999998,0.25087499097222243,2048.0,1.117437494027778,71.73731693055558,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,646
12,303.53585208333334,293.6160208333334,275.3655745833333,536.7458251388889,1841.377041666667,67.30622884722221,104.01303083333333,35.736111111111114,1586.4097222222222,46.760649083333305,0.250333325416667,2048.0,1.1890402781944447,71.83576541666669,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,645
13,299.6256309722223,290.4782140277777,270.6034827777778,533.9611027777778,1838.0671986111115,67.31244774999999,104.0945275,35.77430569444445,1587.4583333333333,46.761518055555555,0.25379165791666697,2048.0,1.171897232638889,71.92605525000002,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,644
14,304.303897361111,293.35010430555553,274.72163055555546,535.4597159722223,1841.35341111111,67.32954534722222,104.0792476388889,35.64861105555556,1584.9375,46.76742101388888,0.249749991527778,2048.0,1.1702597283333331,71.70943131944446,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,643
15,307.9991297222222,296.4056776388888,278.7118995833333,537.3347243055555,1844.4671513888893,67.36110441666666,103.82519430555556,35.55763891666666,1584.048611111111,46.75671533333334,0.2512499918055558,2048.0,1.1575611173611113,71.4857982916667,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,642
16,305.4197598611112,294.23168361111107,275.74166527777794,533.5097181944445,1840.8426055555553,67.36315769444442,103.9621252777778,35.523611055555556,1584.4027777777778,46.75412854166666,0.2532499912500003,2048.0,1.1603902833333328,71.43307050000004,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,641
17,304.91335097222213,293.0046372222222,275.5012591666667,532.1986018055557,1839.7325291666664,67.37148429166668,104.06467402777776,35.448611166666666,1583.1944444444443,46.765175958333316,0.25037499152777803,2048.0,1.1901375075,71.32751070833335,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,640
18,305.89361263888895,294.50481791666664,276.36496527777786,533.7111102777776,1841.5795874999994,67.38503799999997,103.98109347222223,35.46041669444445,1583.923611111111,46.76903213888889,0.2521666580555559,2048.0,1.1751472248611108,71.39631691666668,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,639
19,299.37985583333324,288.5728227777779,269.1859556944445,530.1097226388888,1835.156740277778,67.35471276388888,104.08172458333331,35.62708336111111,1585.2569444444443,46.761242069444435,0.2503333250000003,2048.0,1.1750291759722218,71.66775480555559,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,638
20,303.14666638888906,290.39648430555553,273.3728291666665,533.2041668055556,1840.0207680555552,67.37700704166667,103.82224513888885,35.60486102777778,1585.138888888889,46.751336180555555,0.2498749923611114,2048.0,1.137463891388889,71.62334344444447,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,637
21,298.0918048611111,286.2818584722224,268.1231266666667,530.2347334722222,1835.2697305555562,67.35452493055554,104.17714555555557,35.694444444444436,1586.2291666666667,46.76213906944443,0.2502499922222225,2048.0,1.1851736184722226,71.81784634722226,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,636
22,300.2547202777778,288.41431569444444,270.07559000000003,533.2333263888889,1838.198601388889,67.36682125,103.93879000000001,35.763888888888886,1586.6458333333333,46.77295605555555,0.25429165791666697,2048.0,1.1369166701388886,71.91645575000004,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,635
23,298.93512263888886,287.0425220833332,269.16430611111105,531.4069584722223,1836.6710138888895,67.33911979166665,104.22871263888891,35.69027772222222,1585.951388888889,46.75995308333332,0.25187499125000024,2048.0,1.1849277704166667,71.80322920833335,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,634
24,296.4074408333334,285.73080722222215,266.1897913888889,530.305558888889,1835.172929166667,67.34874641666666,104.03428138888891,35.79166666666667,1587.201388888889,46.759576694444426,0.2537916575000003,2048.0,1.1951333340277785,71.95389595833336,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,633
25,295.1354174999999,285.27894208333333,264.9306065277777,528.0916713888888,1833.1484458333334,67.34744365277778,104.26999763888888,35.70486124999999,1586.2916666666667,46.76571006944445,0.25233332472222253,2048.0,1.2137527802777774,71.89985498611111,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,632
26,298.9628127777777,287.40032263888884,268.44534861111117,529.6944519444446,1836.0690902777776,67.37388715277777,104.03012013888889,35.60902775,1585.2152777777778,46.75815099999999,0.2508333247222225,2048.0,1.212808330416667,71.62331323611113,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,631
27,298.59628500000014,287.23895763888873,267.86056486111113,527.1375245833334,1834.059398611111,67.39374754166666,104.17730513888891,35.60069430555555,1584.8194444444443,46.76297949999999,0.251291657777778,2048.0,1.2160416662499998,71.46081097222223,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,630
28,298.9103668055555,287.0128156944445,269.62347097222226,524.7458501388888,1832.304434722223,67.4038895138889,104.25013027777777,35.51597225,1583.3402777777778,46.75377123611109,0.2520833251388892,2048.0,1.2506458305555554,71.34556719444446,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,629
29,304.5631838888889,293.4173175,275.32193763888904,531.0305588888889,1839.5299486111112,67.43573311111115,103.99648583333334,35.48819447222222,1583.451388888889,46.763430499999984,0.2537499915277781,2048.0,1.1616611151388894,71.35189181944446,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,628
30,294.3066997222223,284.9451397222221,264.0455047222222,525.8875087499999,1830.6482555555558,67.4049451111111,104.0828390277778,35.68472227777778,1584.423611111111,46.75994923611112,0.25274999166666695,2048.0,1.2314527793055552,71.81434436111115,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,627
31,293.6602423611111,283.20690305555536,263.5480741666667,525.9569615277777,1830.368040277778,67.39487663888887,104.04333111111114,35.77777777777778,1586.1875,46.758934888888874,0.2529166583333336,2048.0,1.2491736124999997,71.87476812500003,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,626
61,286.48376,283.72876,255.23624,527.30011,1825.35,67.484383,103.7,36.0,1590.0,46.757504,0.23,2048.0,1.451,72.550179,424.3554921775225,106526.15882957993,587.2084181927364,1011.5639103702589,247.0950381628382,596
62,302.31090263888876,285.5622284722223,271.55932291666664,542.7402706944445,1847.8354125,67.43495504166667,103.69138388888888,35.78680551388888,1583.6875,46.746162833333315,0.2531666611111113,2048.0,1.180500000138889,72.3140051805556,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,595
63,302.00001125000006,286.7196284722222,271.9031929166667,542.5180541666668,1846.7113958333332,67.42844652777778,103.80817986111111,35.853472236111116,1584.486111111111,46.752149763888866,0.25299999402777806,2048.0,1.1627958376388892,72.41686725000004,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,594
64,301.1506486111112,286.7075447222222,271.19103375,542.7430645833333,1845.9998833333327,67.43424427777778,103.82152166666668,35.93680556944444,1585.4027777777778,46.74958118055556,0.25362499361111146,2048.0,1.1647555711111113,72.51753541666672,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,593
65,312.1708999999999,294.5834094444445,282.01190986111106,549.7458394444445,1857.28885,67.457392875,103.64773416666665,35.77916663888888,1582.7152777777778,46.75530866666667,0.24979166277777798,2048.0,1.1571458241666663,72.1159646666667,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,592
66,301.96174625000003,285.2066920833333,271.51350819444446,540.3958099999999,1845.6355069444446,67.41266418055554,104.07232388888886,35.738888833333334,1583.3194444444443,46.750684277777765,0.25066666166666685,2048.0,1.1767888893055554,72.14658450000002,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,591
67,299.1627026388889,287.95399625000005,270.04304388888886,541.3856527777776,1845.4477611111115,67.4281315138889,103.92888375000001,35.90902779166667,1584.8125,46.747679027777764,0.2539540661111113,2048.0,1.1536741333333334,72.5715475138889,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,590
68,301.0834394444444,289.99572263888894,271.1260859722222,541.7763744444444,1845.7593527777785,67.43593258333334,103.9694063888889,35.88750002777778,1585.013888888889,46.75459648611109,0.2521249944444447,2048.0,1.1329472262500004,72.38559962500007,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,589
69,302.37353486111107,288.00540944444447,273.1979570833334,537.3930681944445,1844.391386111111,67.43071779166664,104.21955805555554,35.70972219444444,1581.7777777777778,46.75379644444444,0.24929166236111136,2048.0,1.1535291650000001,71.93457095833338,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,588
70,301.2805209722222,287.7824434722222,271.80786041666664,535.4788461111112,1842.5812500000004,67.4533836111111,104.19288416666666,35.65832201388889,1581.7430555555557,46.76405640277777,0.24987499625000012,2048.0,1.1720301612500004,71.85240859722224,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,587
71,305.3204080555556,291.1177070833332,276.3737745833333,536.6708266666667,1844.9798597222227,67.4636148333333,104.14893069444447,35.589583347222224,1580.5694444444443,46.75533023611112,0.25195832861111134,2048.0,1.1586125023611107,71.66507970833338,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,586
72,303.62018180555555,289.51545902777775,274.1290449999999,535.6986295833334,1842.9765069444447,67.46236319444445,104.10081125000002,35.65902779166666,1580.4791666666667,46.75761066666664,0.24891666236111135,2048.0,1.0786569516666669,71.73583618055557,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,585
73,303.7953894444445,289.0792,274.98670972222214,534.7402686111112,1843.0988791666668,67.47853649999999,104.16113722222222,35.54027780555556,1580.4166666666667,46.75678790277777,0.24945832986111136,2048.0,1.0918430525000007,71.5969212916667,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,584
74,306.50986013888894,290.45889722222216,276.8912430555556,536.5014119444445,1845.350486111111,67.47909226388889,104.08940958333334,35.56041670833334,1580.986111111111,46.757478736111096,0.2515416606944447,2048.0,1.0755138938888886,71.54987254166669,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,583
75,304.28426069444436,291.03639972222226,275.51057333333335,535.6861118055555,1843.7289152777785,67.48896618055556,104.09084402777778,35.578472180555565,1581.8194444444443,46.7588178472222,0.2495833295833336,2048.0,1.0885638845833332,71.553285875,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,582
76,302.4564038888888,288.2653695833334,273.90550527777776,531.3249986111113,1840.8483888888888,67.482335125,104.51464791666666,35.486111111111114,1580.8333333333333,46.755803458333325,0.25245832847222244,2048.0,1.1456527868055555,71.33588734722224,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,581
77,306.3114926388889,291.7578736111111,278.1326576388888,534.8055608333333,1844.0569527777782,67.50179766666666,104.05160347222221,35.499999999999986,1580.138888888889,46.75075363888888,0.25387499402777797,2048.0,1.064345833888889,71.281014,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,580
78,307.6696083333334,292.2053751388887,278.98730125,536.4305547222223,1846.434793055556,67.50210970833335,104.07581930555557,35.44583330555555,1580.736111111111,46.75203502777776,0.2532499947222224,2048.0,1.0698277834722223,71.33666288888892,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,579
79,304.34039986111117,287.47374652777785,276.09384652777777,532.4347131944443,1841.9252972222223,67.48447212499998,104.16523736111114,35.45555561111111,1580.6944444444443,46.75261133333333,0.24958332958333354,2048.0,1.0699763904166666,71.3463215,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,578
80,306.60577347222227,289.3602556944445,278.1495218055557,535.334723611111,1845.8246194444446,67.49346627777778,103.98674180555554,35.43194441666666,1580.4166666666667,46.75015999999997,0.2500416618055558,2048.0,1.0573972152777784,71.37483343055558,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,577
81,307.45881958333337,292.42799611111116,278.42693388888887,539.4958462500001,1847.6644111111116,67.49699476388888,103.90827222222224,35.663888944444444,1581.111111111111,46.756685250000004,0.24841666305555574,2048.0,1.0439027700000003,71.74346801388894,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,576
82,318.90609541666663,301.3287108333332,290.1998779166665,549.2763880555556,1859.6781791666665,67.51715444444446,103.79488833333335,35.50347229166667,1580.4930555555557,46.76212766666664,0.24945832916666688,2048.0,1.0895347172222223,71.42265984722222,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,575
83,306.87219111111114,294.5171523611112,278.5183166666667,553.1416870833332,1735.037139305555,67.46563652777776,101.58323038888885,32.17638897222222,1427.9791666666667,42.211815124999994,0.25316666027777807,2026.6666666666667,0.9233208244583339,64.82209784722224,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,574
84,320.43741277777775,289.91410541666664,273.49492166666664,694.5236109722222,1863.0723847222228,67.785925375,102.55857618055558,33.186805569444445,1477.5902777777778,44.29627173611111,0.24998610777777813,1847.111111111111,1.773923618055556,62.27577063888891,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,573
85,328.26087041666665,315.0147634722223,277.4348426388889,567.0541569444445,1870.9145125,67.42516158333336,104.12040472222222,35.94444444444444,1582.4097222222222,46.75514818055557,0.2484166633333336,2048.0,1.1335541699999998,72.49596311111115,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,572
86,311.68706555555553,305.1095347222223,279.81123291666665,632.3333375000001,1624.1382059722223,67.39855334722223,95.90771955555554,27.756250013888888,1230.4166666666667,36.61599334722222,0.2517638837500003,2033.7777777777778,0.9732361114583333,54.29514156944449,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,571
87,341.62000180555555,286.5416477777778,288.87574500000005,601.3069531944444,1893.7015499999995,67.4012841111111,105.87271055555556,36.37013884722222,1588.5625,46.75416566666664,0.2517499955555557,2048.0,1.1761583280555556,73.91366212500004,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,570
88,308.7941175,286.8894654166667,277.3797130555556,550.3652826388887,1852.3576805555563,67.40958470833334,106.23638486111108,36.00138886111111,1584.986111111111,46.75293766666664,0.24729166305555583,2048.0,1.0378666661111113,72.99475533333334,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,569
89,305.2134213888887,282.0242451388889,274.53836847222226,542.7763883333332,1846.3569333333335,67.44655338888889,106.4439934722222,36.00625001388889,1586.048611111111,46.749804611111095,0.2505833287500003,2048.0,1.0814277805555554,73.0760124027778,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,568
90,305.75062347222223,283.2340876388889,275.7517347222222,541.7611119444443,1846.4211805555553,67.44994713888886,106.48086694444441,36.0,1586.1319444444443,46.745984694444424,0.25183332763888916,2048.0,1.0553972218055556,73.04756256944447,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,567
91,308.2930756944446,285.61500916666665,278.3239747222222,542.7819519444444,1849.235908333333,67.46925169444444,106.40244013888889,35.99861113888889,1585.138888888889,46.746420999999984,0.2510416618055558,2048.0,1.0363361054166669,72.94885929166671,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,566
92,313.3089981944444,291.5103334722222,283.57040722222223,547.0777831944446,1854.2556472222232,67.48276941666667,106.39271972222222,35.958333333333336,1585.0,46.74949254166665,0.25129166194444463,2048.0,1.0395736075000004,72.87737998611114,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,565
93,307.88383583333336,287.6079193055556,277.85876750000006,544.2083368055556,1849.7755638888889,67.47945662500001,106.51285861111108,36.00138886111111,1586.7291666666667,46.752805805555546,0.25012499541666694,2048.0,1.0374416616666666,73.18092800000004,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,564
94,308.31833277777787,284.96594819444437,277.7834981944444,542.2166720833335,1849.5826722222218,67.47856090277776,106.57079208333332,35.98472225,1584.736111111111,46.75302694444443,0.24741666416666686,2048.0,1.0287013961111109,72.89947512500004,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,563
95,310.71032708333337,285.6671179166666,279.5944894444445,543.5041768055556,1852.5214097222224,67.47716181944445,106.58721069444444,35.94722216666667,1584.3333333333333,46.74730672222223,0.2505416619444447,2048.0,1.0444666656944446,72.82169101388892,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,562
96,305.5024104166667,282.4560552777778,274.6315106944445,541.4736102777779,1848.4692569444446,67.46290044444446,106.82293027777777,36.00625001388889,1585.9097222222222,46.75311105555555,0.24891666263888912,2048.0,1.0201541623611112,73.182974,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,561
97,302.7151923611111,280.6460740277778,272.67451569444444,540.6986075,1846.4325319444442,67.4365903194444,107.07479361111115,36.04930554166666,1586.5277777777778,46.748689680555536,0.24833333055555576,2048.0,1.0354624937500005,73.22250180555558,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,560
98,308.9305531944444,285.5528302777778,278.33152666666666,548.6375102777779,1853.3348555555551,67.45275894444445,106.33877999999999,36.09861108333333,1586.7916666666667,46.74647595833332,0.24716666430555576,2048.0,1.0901097176388894,73.3795491388889,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,559
99,320.02658111111106,294.8436563888889,285.78921375000004,562.4305650000001,1866.5219472222223,67.48171740277782,105.93043125000001,36.19583330555555,1586.236111111111,46.74837745833332,0.2496249955555558,2048.0,1.1500708256944443,73.43231424999999,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,558
100,311.05772472222225,279.7317663888889,273.44180527777775,552.8833393055553,1856.827834722223,67.41613101388889,106.6390597222222,36.203472180555565,1587.1597222222222,46.74497320833331,0.24841666305555585,2048.0,1.0801513898611113,73.56777944444443,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,557
101,308.52223888888875,281.1081774999999,272.92373347222224,551.9083422222222,1856.5379486111108,67.41853554166666,106.65393638888891,36.17777783333333,1588.5972222222222,46.750720819444425,0.25141666152777803,2048.0,1.1123652725,73.7087205972222,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,556
102,309.81515555555546,282.3195330555555,275.5251733333333,552.7291744444443,1857.1562250000009,67.40990106944446,106.70492749999995,36.17777776388889,1589.236111111111,46.75521268055555,0.2488333276388891,2048.0,1.0999666680555555,73.75252548611111,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,555
103,305.2234909722222,280.74894680555553,270.51663361111105,551.1708423611111,1854.2172111111113,67.40491623611112,106.83338958333327,36.356944388888884,1589.2569444444443,46.74903147222224,0.2506666584722225,2048.0,1.103554175,73.97606526388887,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,554
104,310.1414058333335,282.8149469444445,276.8845480555557,551.9902909722222,1857.0823694444452,67.41189312499999,106.79348944444442,36.218055500000006,1588.75,46.75484980555555,0.25254165861111144,2048.0,1.1087486048611115,73.63239523611111,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,553
105,313.3147909722222,287.6676668055555,280.11608513888893,554.5444405555555,1860.5320958333339,67.42965747222222,106.73771180555552,36.20416661111111,1588.701388888889,46.75010995833331,0.24929165888888916,2048.0,1.1223249997222227,73.62537241666669,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,552
106,312.3440980555555,284.92617597222227,278.77106013888897,553.6513951388889,1859.3864430555561,67.406800375,106.93205444444446,36.27361105555556,1588.611111111111,46.751619166666664,0.2512916581944447,2048.0,1.0720625004166673,73.71569858333334,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,551
107,310.4575858333332,282.95239666666663,274.9147136111112,554.1861072222223,1859.2506236111108,67.40697634722221,106.90005069444442,36.32916661111111,1589.7291666666667,46.74923565277777,0.25087499166666694,2048.0,1.1453666572222223,73.88228731944444,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,550
108,307.11654513888897,278.5392106944444,272.53152847222225,551.2013991666668,1855.228911111111,67.39357141666667,107.23600555555556,36.34791658333333,1589.673611111111,46.752708180555565,0.2512916588888892,2048.0,1.089230555,73.78864045833338,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,549
109,302.8746252777778,276.4631427777779,269.7088954166667,549.3652886111112,1852.4046555555558,67.38219144444444,107.26868888888889,36.46736113888889,1590.0,46.75548169444442,0.24916665902777804,2048.0,1.0694305633333334,73.98647158333333,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,548
110,307.75897194444457,281.0633669444444,274.8195570833334,553.4763890277777,1857.4545013888883,67.39522015277777,106.95697513888892,36.40763886111111,1590.0416666666667,46.75688918055554,0.25020832583333363,2048.0,1.1675750023611116,73.92747527777783,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,547
111,302.48107500000003,276.8941127777779,267.4620647222222,552.6888852777778,1853.4928486111114,67.36687337499998,107.28247208333332,36.53263886111111,1590.9166666666667,46.763005388888885,0.25124999180555585,2048.0,1.0857486141666668,74.34740841666668,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,546
112,301.0683331944445,269.2018138888889,267.2923934722223,546.9444336111112,1850.5296388888887,67.35007243055554,107.43602874999998,36.32847225,1590.8333333333333,46.75773384722222,0.2511666586111114,2048.0,1.0631861154166669,74.0732452916667,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,545
113,296.5390968055556,269.70578847222237,263.88237791666666,546.0930506944446,1848.6111250000004,67.34492179166666,107.49504958333335,36.486111111111114,1591.5694444444443,46.75705804166665,0.2507916583333336,2048.0,1.0785361279166668,74.24333647222228,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,544
114,301.7173084722224,274.5300606944444,267.0114609722223,553.0722288888888,1853.6743749999998,67.36481347222222,107.09805097222223,36.615972194444446,1591.6180555555557,46.763559874999984,0.24895832569444482,2048.0,1.1706333427777773,74.382140375,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,543
115,290.87453055555557,267.92400347222224,258.3401559722222,545.5972330555555,1843.7932944444447,67.32202370833335,108.09911888888891,36.70208352777777,1593.1458333333333,46.76499227777776,0.2507916588888892,2048.0,1.1024152830555558,74.57647622222224,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,542
116,290.9364588888888,266.5288809722223,259.25697875,546.2027747222223,1844.0763222222222,67.3493008611111,107.35015069444442,36.64791669444444,1592.7847222222222,46.75577736111109,0.2497916580555558,2048.0,1.146002776111111,74.51400316666665,424.35549217752197,106526.15882958,587.2084181927355,1011.5639103702576,247.09503816283865,541
