RUNTIME,OILPRESSURE,CASINGPRESSURE,BACKPRESSURE,PUMPINLETPRESSURE,PUMPOUTPRESSURE,PUMPINLETTEMPERTURE,MOTORTEMPERTURE,CURRENTS,VOLTAGE,FREQUENCY_POWER,CREEPAGE,ChokeDiameter,VIB,MOTORPOWER,OIL(bbl),GAS(103Mscf),WATER(bbl),LIQUID(bbl),GOR(Mscf/bbl),RUL
41,274.56780875000015,285.1629537499999,255.6715030555555,403.50836055555556,1637.1394833333334,64.22657263888894,86.91009634722221,33.21571272222222,1356.013888888889,45.25694468055556,0.9900000100000013,1792.0,0.9063696931944443,50.83334277777775,324.122335,65591.0,75.4915970000001,399.61393200000015,202.36494964162205,441
42,275.4120338888889,286.1783169444444,255.52718597222227,404.99066041666674,1637.6555236111114,64.24689047222223,86.96979054166667,33.238934,1356.4791666666667,45.25833456944446,0.9900000100000013,1792.0,0.9122781663888893,50.59854341666665,324.31542800000045,65699.0,75.57099899999992,399.8864270000005,202.57747343428866,440
43,274.37566708333327,285.4375768055556,255.1143433333333,405.1591938888889,1636.149359722222,64.43008986111111,87.2090222361111,33.25860548611111,1356.6215277777778,45.266667444444444,0.9900000100000013,1792.0,0.9031307094444442,50.99718168055554,324.5085209999998,65807.0,75.65040200000013,400.1589229999998,202.78974430998085,439
44,272.3316758333333,284.3098826388887,253.02074708333325,405.79769888888904,1634.8638,64.41415731944443,87.11460447222223,33.23930151388888,1355.78125,45.26527755555557,0.9900000100000013,1792.0,0.9195928420833331,51.16618237499998,324.70161400000023,65915.0,75.72980399999994,400.43141800000006,203.00176271991046,438
45,271.4608125000001,284.1110675,251.59129263888883,406.0415061111112,1634.9300888888893,64.47217216666665,86.18464161111109,33.22302388888888,1355.0902777777778,45.277778805555556,0.9900000100000013,1792.0,0.912115982777778,50.83321979166666,324.8947059999994,66023.0,75.80920599999993,400.7039120000006,203.2135297396939,437
46,272.78014388888886,283.67045319444446,254.24868138888894,403.7320819444445,1634.528333333333,64.48271869444444,87.21680088888888,33.32831348611111,1356.2881944444443,45.255556513888905,0.9900000100000013,1792.0,0.9506128381944444,50.50202627777776,325.08779900000053,66131.0,75.88860800000012,400.9764069999993,203.42504456772946,436
47,269.1762470833334,282.8670511111111,250.35917291666672,404.5286515277778,1632.4068250000003,64.59891134722223,87.31275697222219,33.32191702777779,1356.111111111111,45.26805647222223,0.9900000100000013,1792.0,0.9800428795833336,51.001420999999986,325.2808919999998,66239.0,75.96800999999992,401.2489019999996,203.63630827721676,435
48,270.06332513888884,283.7234372222223,251.78386930555564,404.49516680555547,1631.3337708333333,64.71371927777778,87.36709500000002,33.50823431944445,1356.7152777777778,45.259723597222255,0.9900000100000013,1792.0,0.9827168980555554,51.16309302777777,325.4739850000003,66347.00000000001,76.04741199999992,401.5213970000003,203.847321315097,434
49,273.42693166666663,284.2649281944444,255.38122527777784,404.234313611111,1634.722941666666,64.78212552777778,87.34498390277777,33.512262875000005,1358.5729166666667,45.25555651388893,0.9900000100000013,1792.0,0.9603165329166666,51.33278780555554,325.6670779999998,66455.0,76.12681400000011,401.79389200000054,204.05808412725116,433
50,273.38529694444446,286.2046493055555,254.7838434722222,405.8777705555555,1638.129444444444,65.71695529166664,87.26877590277778,33.513874638888886,1358.4375,45.244446444444485,0.9900000100000013,1792.0,1.0153894270833337,51.167578083333325,325.86017,66563.0,76.20621699999995,402.0663869999997,204.26859778536308,432
51,269.3659445833334,282.1078541666667,250.39103125,402.57475861111124,1634.6473972222232,65.22599297222223,85.63865801388886,33.831482083333334,1358.611111111111,45.25555737500004,0.9900000100000013,1792.0,0.9246162631944439,51.330131374999986,325.525834,65771.0,78.23207399999988,403.7579079999997,202.04540816874174,431
52,273.99114444444433,284.61084527777774,256.1337868055556,400.06749236111136,1639.033548611111,64.23935297222222,84.63667248611112,33.56448472222222,1358.2916666666667,45.27639279166664,0.9900000100000013,1792.0,0.8757568834722221,51.16705305555553,325.19149699999986,64977.999999999985,80.25793200000012,405.4494290000002,199.8145726424082,430
53,272.98789250000004,286.3145222222222,254.86738680555547,402.99281958333336,1640.4845486111124,65.11151523611113,85.98959943055554,33.44427215277777,1358.329861111111,45.240278500000024,0.9900000100000013,1792.0,0.8934788661111109,51.070357624999986,324.85716099999996,64186.0,82.28379000000011,407.1409510000004,197.58222291427361,429
54,277.86111361111114,288.6584954166667,260.2730086111112,406.82795305555555,1645.6814166666666,65.11335615277775,87.32249556944441,33.465370902777785,1357.829861111111,45.22777725000004,0.9900000100000013,1792.0,0.8429025129166665,51.26315787499998,324.5228239999998,63393.000000000015,84.30964700000003,408.83247100000057,195.34219263419243,428
55,274.04800124999997,286.45696097222213,257.16561638888896,404.7705684722222,1639.7254319444446,64.42941906944442,86.99429968055557,33.81166134722222,1356.6215277777778,45.24305569444445,0.9900000100000013,1792.0,0.8293809040277776,50.740287138888846,324.18848799999984,62601.0,86.335505,410.5239929999996,193.10062607775257,427
56,274.07197361111105,286.5826443055557,255.9299118055556,404.9715522222222,1642.2068569444446,64.39283441666663,87.09998997222225,33.44447697222222,1358.1944444444443,45.25277931944447,0.9900000100000013,1792.0,0.8230366030555556,51.7594432083333,323.85415099999966,61809.000000000015,88.361363,412.21551399999964,190.85443187665072,426
57,271.8355738888889,285.62392722222216,254.14681152777771,405.05937347222226,1640.0711652777782,64.44112065277777,87.23432077777781,33.16590347222221,1357.90625,45.30001099999995,0.9900000100000013,1792.0,0.796817180138889,51.577867013888884,323.5198139999996,61016.0,90.38722099999997,413.9070350000001,188.60050407917194,425
58,273.8218881944445,284.6871651388889,256.1632077777778,405.50160305555573,1639.5739638888888,64.55402319444447,87.26803005555558,33.358662166666676,1358.4722222222222,45.28889576388892,0.9900000100000013,1792.0,0.7567123651388888,51.42127484722219,323.18547799999965,60224.0,92.41307799999987,415.5985560000006,186.34500650428348,424
59,277.86522763888877,289.4338354166667,260.66434875,408.15591375000014,1644.6214499999999,64.53219809722225,87.25870554166664,33.38973815277778,1358.2430555555557,45.28611813888885,0.9900000100000013,1792.0,0.736785542916667,51.33165359722219,322.8511409999995,59431.0,94.43893599999983,417.2900770000005,184.08174063104843,423
60,255.9225269444444,262.69475111111115,244.2698334722221,594.8788809722223,1299.6626572222222,59.72775231944445,74.04841820833332,21.057192041666664,803.9236111111111,27.438890236111103,0.9900000100000013,1792.0,0.5253293767777778,33.942014415275004,209.8532419999997,38629.99999999999,61.385307999999924,271.23854999999975,184.08102553879087,422
61,266.2728386111112,301.47176194444444,253.06072472222226,379.7025241666668,1643.3796430555556,61.1689028888889,82.19284476388891,34.37011825,1367.40625,45.205556250000036,0.9900000100000013,1792.0,0.9418738488888889,54.0728003888889,322.8511409999995,59431.0,94.43893599999983,417.2900770000005,184.08174063104843,421
62,260.0917406944444,299.7955547222223,246.26805680555557,371.6972365277778,1635.1536375,61.11295820833334,82.09878870833334,34.10492286111111,1367.6354166666667,45.21388912500004,0.9900000100000013,1792.0,0.9893306074999997,53.087535597222214,322.8511409999995,59431.0,94.43893599999983,417.2900770000005,184.08174063104843,420
63,260.32676375,304.3125651388889,246.36185708333338,372.5699397222222,1634.2880888888894,61.061066277777776,82.23382470833333,34.0,1367.642361111111,45.22499962500004,0.9900000100000013,1792.0,1.0049744884722225,53.83238501388891,322.8511409999995,59431.0,94.43893599999983,417.2900770000005,184.08174063104843,419
64,265.1016848611111,307.48124055555553,251.88265569444445,376.3855059722223,1637.4194999999995,61.19103588888889,82.32833309722223,34.0,1365.0972222222222,45.23472497222218,0.9900000100000013,1792.0,0.9441105287499999,53.00045,322.8511409999995,59431.0,94.43893599999983,417.2900770000005,184.08174063104843,418
65,263.3803272222222,306.84648152777777,249.83210194444433,374.9269068055555,1636.259777777778,61.210137180555584,82.11892306944445,34.09102869444444,1366.0243055555557,45.30001099999995,0.9900000100000013,1792.0,0.9367160070833331,53.42891383333333,322.8511409999995,59431.0,94.43893599999983,417.2900770000005,184.08174063104843,417
66,259.1333202777778,304.9329045833333,245.5175683333334,373.7338255555556,1632.3072805555555,60.999563847222234,81.5589967361111,34.0,1366.8541666666667,45.30001099999995,0.9900000100000013,1792.0,0.9772972787500002,53.86828899999999,341.59975799999415,65270.27695504721,104.06317006497896,445.66292806497296,191.07237469134313,416
67,260.29839013888886,305.8425390277778,247.0048680555555,373.1789411111111,1634.112506944444,61.03679316666666,81.56419302777773,34.0,1365.9305555555557,45.30001099999995,0.9900000100000013,1792.0,0.9841687084722222,52.725663930555555,347.3127556629615,65770.77007516321,104.00772476284061,451.32048042580203,189.37044206630944,415
68,261.6217425000001,306.4227547222223,248.38595819444436,373.3831934722222,1634.9124652777773,61.084956375,81.65488161111112,34.03938605555556,1365.923611111111,45.30001099999995,0.9900000100000013,1792.0,0.95363030875,53.6110152638889,351.67282105241,66470.3433956131,104.43058835990634,456.103409412317,189.0118866641297,414
69,266.69237069444426,309.12424722222215,253.81613791666663,378.26725430555547,1638.9043236111115,61.169387000000015,81.514431875,34.00363222222222,1364.9965277777778,45.30001099999995,0.9900000100000013,1792.0,0.9398291249999997,52.85664184722224,353.75394228977865,66710.47069627802,106.8523352633981,460.6062775531757,188.5787343159336,413
70,263.3729833333334,307.5203777777777,250.70295527777782,376.11387472222236,1634.6410555555556,61.10257758333338,81.4860595138889,34.0,1365.0034722222222,45.30001099999995,0.9900000100000013,1792.0,0.914309146527778,53.66683063888888,369.87629300000026,66026.0,108.82110399999988,478.69739700000014,178.50833170321633,412
71,264.1854368055556,307.72155902777763,251.3518415277778,375.9786484722222,1637.3008027777778,61.29387102777778,81.75248386111112,34.017023875,1365.4652777777778,45.30001099999995,0.9900000100000013,1792.0,0.9229111597222224,53.482343013888894,366.8377269999994,66600.0,110.15646600000014,476.9941929999994,181.55166466833964,411
72,267.4326808333334,308.248952638889,255.30725736111117,376.2364090277777,1638.4009611111107,61.28342168055557,81.70827986111112,34.0,1363.982638888889,45.24167011111115,0.9900000100000013,1792.0,0.9062860198611108,53.176944055555566,363.79916199999957,67173.99999999999,111.49182899999983,475.29099100000076,184.64583489062545,410
73,265.7358956944444,308.8802569444444,252.93690222222216,377.9422520833333,1638.435058333333,61.17886680555557,81.42083966666662,34.03318420833333,1366.4305555555557,45.250002986111056,0.9900000100000013,1792.0,0.9299795683333331,53.34007627777779,360.760596,67749.00000000001,112.82719100000013,473.58778700000016,187.7948998620682,409
74,263.29963847222217,309.13669625,249.65877791666662,377.0081918055557,1636.7262319444446,61.09084983333332,81.25534384722222,34.0,1368.5243055555557,45.30001099999995,0.9900000100000013,1792.0,0.9025365480555558,53.33377254166667,357.72203100000024,68323.0,114.16255400000023,471.8845849999999,190.99466647051446,408
75,269.1166288888888,311.5596441666667,256.52207708333333,379.89796319444446,1641.3170125,60.882681986111116,81.04402590277776,34.266439111111104,1367.7777777777778,45.25417265277784,0.9900000100000013,1792.0,0.9094384633333337,53.001096055555564,354.6834649999994,68897.0,115.49791699999989,470.18138199999964,194.24925827878684,407
76,265.8778762499999,309.76324097222215,253.5511481944444,377.43149111111114,1636.8779611111106,60.79345156944445,81.00835195833332,34.263132125,1367.3159722222222,45.254172222222145,0.9900000100000013,1792.0,0.9523804187500002,53.54619681944446,351.6448999999996,69471.0,116.83327900000018,468.47817900000064,197.56009542581162,406
77,262.24506888888885,309.02439152777777,248.64350416666665,376.2309363888889,1635.777380555555,60.60122281944444,80.772372375,34.763077916666674,1370.5069444444443,45.30001099999995,0.9900000100000013,1792.0,0.9429393588888887,53.118971402777774,348.606334,70045.0,118.16864199999986,466.7749760000004,200.9286497932649,405
78,263.9384570833334,308.70389777777785,250.99429444444434,375.7969356944445,1635.1000986111112,60.409823277777754,80.49590676388887,34.79400613888888,1369.0729166666667,45.30001099999995,0.9900000100000013,1792.0,0.9779134706944446,53.336403624999996,345.5677690000002,70619.0,119.50400400000015,465.0717729999998,204.3564427445199,404
79,269.56718097222233,311.28770861111104,257.18387666666666,380.27511638888905,1641.041038888889,60.284105736111115,79.17747879580585,34.89402261111111,1369.767361111111,45.23611486111115,0.9900000100000013,1792.0,1.0188312212500001,54.221524277777775,342.52920299999937,71193.00000000001,120.83936699999984,463.3685699999994,207.84505197356873,403
80,265.89523097222224,308.27371555555555,253.5793268055556,375.2232645833334,1635.6641986111113,60.285595069444426,80.33041650000001,34.947258680555564,1369.3506944444443,45.21666675000003,0.9900000100000013,1792.0,0.9802440548611114,53.44133552777779,340.7193990000003,71423.0,121.89014400000003,462.60954299999935,209.6241077250783,402
81,265.81090722222217,309.11742847222223,253.19918486111106,376.9991333333332,1637.8785763888886,60.25091383333332,80.1128918888889,34.836536736111114,1369.576388888889,45.21666675000003,0.9900000100000013,1792.0,1.009596290277778,53.498751708333344,338.9095950000001,71652.99999999999,122.94092100000006,461.8505159999995,211.42216407298835,401
82,266.5284613888889,309.18438055555555,254.5529519444445,376.43867069444445,1637.7592861111107,60.29240623611109,80.15191565277775,34.83557811111111,1368.3368055555557,45.219444375000045,0.9900000100000013,1792.0,1.0165238458333337,53.56646506944445,297.7714820500002,63495.766666666634,109.5259999,407.2974819500004,213.2365605649394,400
83,268.1971153521127,309.71375211267616,256.8318140845071,377.3139432394367,1637.5642014084508,60.24385105633801,80.05376667605636,34.56406967605635,1368.475352112676,45.223946183098626,0.9900000100000013,1792.0,1.0411777614084508,53.59056936619717,335.28998700000005,72112.0,125.04247500000014,460.33246199999934,215.07352678563606,399
84,264.95157055555546,308.7343256944445,252.3467804166666,375.72037041666675,1637.6871138888887,60.249443388888864,80.10234608333332,34.937894972222225,1369.3055555555557,45.288898777777725,0.9900000100000013,1792.0,0.9974239288888889,53.331626833333345,333.480184,72342.0,126.09325199999995,459.57343599999945,216.93043086482203,398
85,280.1962506944444,309.2232265277778,266.44623708333336,471.72803611111095,1603.1030458333332,61.46622352777778,78.74283828191699,32.748373236111114,1280.3819444444443,42.72361908333328,0.9900000100000013,1792.0,1.0818378816666667,46.26004126388888,331.6703799999997,72571.0,127.14402899999995,458.8144089999994,218.80458544413884,397
86,265.58965402777784,300.07473513888885,250.9976833333333,381.50999097222217,1639.730340277778,60.34304791666664,80.09276655555556,35.0,1372.3958333333333,45.30001099999995,0.9900000100000013,1792.0,1.022494721111112,53.956294888888884,329.8605759999994,72801.0,128.1948069999999,458.05538299999967,220.70233697766892,396
87,264.4739801388888,300.93578083333324,250.41729569444436,377.94209055555575,1637.5066305555551,60.348430944444445,80.14932602777775,34.99810605555555,1371.9791666666667,45.30001099999995,0.9900000100000013,1792.0,1.0274054602777776,54.87021727777781,328.0507719999997,73030.99999999999,129.24558400000018,457.2963559999996,222.62102769872436,395
88,271.6569918055555,304.5442554166666,258.5863530555556,381.7341141666667,1645.0231902777775,60.362912736111085,80.0190677916667,35.0,1371.423611111111,45.30001099999995,0.9900000100000013,1792.0,0.9676539052777778,53.66953393055557,326.2409679999995,73260.0,130.296361,456.53732899999954,224.55794086535423,394
89,272.3210315277778,306.54229000000004,258.7596669444444,383.3341793055554,1646.8179972222226,60.40004758333334,79.97640770833333,34.955622625,1372.7083333333333,45.30001099999995,0.9900000100000013,1792.0,1.0074561054166669,53.89982008333333,324.43116400000025,73490.0,131.34713799999997,455.7783019999995,226.51954606925528,393
90,271.4705575,305.11702652777785,257.5994719444445,381.3265512500001,1643.9102277777781,60.42833194444441,80.14788733333333,34.988498263888886,1372.4305555555557,45.29167640277776,0.9900000100000013,1792.0,0.9563751973611113,54.166726347222216,324.43116400000025,73490.0,131.34713799999997,455.7783019999995,226.51954606925528,392
