RUNTIME,OILPRESSURE,CASINGPRESSURE,BACKPRESSURE,PUMPINLETPRESSURE,PUMPOUTPRESSURE,PUMPINLETTEMPERTURE,MOTORTEMPERTURE,CURRENTS,VOLTAGE,FREQUENCY_POWER,CREEPAGE,ChokeDiameter,VIB,MOTORPOWER,OIL(bbl),GAS(103Mscf),WATER(bbl),LIQUID(bbl),GOR(Mscf/bbl),RUL
21,281.94331197183095,291.67502873239437,269.0432878873239,491.4292656338027,1893.284405633803,63.046748197183106,92.40789681690138,43.13591552112676,1689.9507042253522,47.3601678169014,1.0,2688.0,0.43784128492957747,93.41480250704224,750.889035,185378.0,1481.9661460000018,2232.855181000001,246.8780223964785,580
22,279.4170127777778,292.7677109722221,266.73329194444443,490.8045391666667,1892.0628375000003,63.086840222222236,92.6818017361111,43.10451384722223,1689.6979166666667,47.37145469444442,1.0,2688.0,0.4310350674999998,93.3952124444444,750.1468049999988,184868.0,1469.0362400000008,2219.183045000001,246.44242802580473,579
23,277.78249111111114,294.0038641666667,264.65621583333336,489.5024938888889,1890.037377777777,63.09741352777782,92.96632527777781,42.95416661111111,1688.4305555555557,47.37375518055555,1.0,2688.0,0.40418654527777775,93.18677713888887,746.5858730000014,184566.0,1460.2535869999995,2206.8394599999997,247.2133570628118,578
24,283.1720366666666,297.9534780555556,270.49372388888895,490.5493084722223,1891.7321500000003,63.098145208333364,93.32226502777777,42.86770837500001,1686.3229166666667,47.359840763888876,1.0,2688.0,0.3909237936111111,92.68800916666662,742.768961000001,184021.00000000003,1451.399919000002,2194.1688800000006,247.74998641872455,577
25,284.1710501388888,300.4467968055556,271.66379208333325,495.0745016666667,1895.1785680555558,63.05137256944445,93.52589118055556,42.873263819444446,1687.7777777777778,47.37611474999997,1.0,2688.0,0.3891527783333335,92.94448122222217,738.9520479999994,183476.0,1442.5462499999996,2181.4982980000004,248.29215981819684,576
26,282.23318597222215,299.15048208333343,269.57060791666663,491.084860138889,1892.7977972222216,63.02877168055555,93.57397380555553,42.82187498611111,1686.8125,47.37521179166666,1.0,2688.0,0.39183819458333335,92.60338731944438,735.1351359999993,182931.0,1433.6925820000022,2168.827717999998,248.83996294254155,575
27,279.4190272222223,298.32755416666663,266.5678999999999,489.5599791666668,1892.0041555555554,63.074114166666696,93.70919295833333,42.89548615277778,1687.7291666666667,47.36814383333331,1.0,2688.0,0.3695506970833334,92.83314593055553,731.3182230000003,182386.0,1424.8389139999974,2156.1571370000015,249.39348461989564,574
28,278.67464361111115,300.7468679166666,266.15983486111116,486.79282569444445,1891.2564874999998,63.09025951388891,93.78494533333335,42.821180625,1685.9895833333333,47.37636944444443,1.0,2688.0,0.36326110916666665,92.67251104166664,727.501311,181841.0,1415.9852450000024,2143.4865560000007,249.95281417437914,573
29,280.70716097222225,303.80475597222215,268.56668291666665,488.14673041666657,1893.0625555555553,63.09161634722224,93.98421702777777,42.718055500000006,1685.0,47.361792555555546,1.0,2688.0,0.34358788847222227,92.26759123611106,723.6843989999996,181297.00000000003,1407.1315769999976,2130.8159760000003,250.51942566472275,572
30,278.81498597222225,305.91492416666676,266.5543044444446,487.91836263888894,1890.7925541666664,63.09261431944448,94.04859145833335,42.71736113888889,1684.9340277777778,47.372249472222215,1.0,2688.0,0.33649567777777784,92.27934854166662,719.8674860000007,180752.0,1398.2779080000025,2118.145394000001,251.09065698238788,571
31,286.5534783333334,310.51825361111116,274.4067106944446,492.49400694444455,1897.964719444445,63.0837445277778,94.29499691666669,42.38055544444445,1681.486111111111,47.374866680555556,1.0,2688.0,0.34024752861111096,91.40718780555551,716.0505740000006,180207.0,1389.4242399999976,2105.4748139999992,251.6679778543128,570
32,283.13968555555556,308.2109209722223,270.8292866666668,489.0620776388887,1895.3460319444453,63.04184969444446,94.35222693055556,42.460763875000005,1682.8506944444443,47.373715666666676,1.0,2688.0,0.34180756972222226,91.6252206527777,711.0196890000004,178424.00000000003,1383.6974309999978,2094.7171199999993,250.94101156458984,569
33,281.65142361111117,307.1170494444443,269.41050305555547,487.9182416666667,1894.1459277777783,63.02072936111111,94.50142011111114,42.49583327777778,1683.0555555555557,47.37680881944445,1.0,2688.0,0.346881425138889,91.72414265277773,705.9888040000003,176641.0,1377.9706230000006,2083.9594269999975,250.2036845332185,568
34,285.4536454166667,308.83426138888905,273.7471595833333,489.9858604166666,1894.3958250000005,63.01843838888889,94.67856981944448,42.19756934722222,1680.0902777777778,47.368146638888895,1.0,2688.0,0.34149066499999997,91.11525374999997,700.9579200000005,174857.0,1372.2438140000008,2073.2017340000016,249.4543467031512,567
35,288.30543874999995,311.9688418055555,276.60008722222227,491.75953694444445,1898.2910611111106,63.022882361111115,94.8960669027778,42.10208330555555,1679.2083333333333,47.37309838888888,1.0,2688.0,0.3285644561111111,90.93012840277773,695.9270350000004,173074.0,1366.517005000001,2062.444040000001,248.69561217721633,566
36,287.7835887499999,311.9456809722224,276.07039222222215,492.6041055555556,1897.1792875000003,63.020048388888895,94.96802897222221,42.20590279166667,1680.0972222222222,47.372756944444426,1.0,2688.0,0.3270507095833333,91.03774966666661,690.8961510000006,171291.0,1360.790196999999,2051.6863480000006,247.9258275676803,565
37,289.00123597222216,312.72531125,277.2630319444445,494.82893111111116,1901.068952777777,63.0,94.9942234027778,42.31458336111111,1680.6875,47.37483751388888,1.0,2688.0,0.3372036363888887,91.25993548611108,685.8652660000005,169508.0,1355.0633879999991,2040.9286540000005,247.14475043849222,564
38,291.6715287500001,314.6406851388889,279.8671191666667,499.7472500000001,1903.147869444445,63.0,95.10059075000001,42.2899304861111,1680.2118055555557,47.37846190277778,1.0,2688.0,0.3251074672222222,91.12733311111104,680.8343810000003,167725.00000000003,1349.3365800000017,2030.1709609999987,246.35213009314813,563
39,287.66149930555565,306.71343263888906,273.20190027777767,512.4116273611112,1887.6502125000002,62.98827705555555,94.96947895833335,41.789236125,1665.579861111111,47.12237020833331,1.0,2688.0,0.3497583329166668,89.28528481944443,675.8034970000006,165942.0,1343.609771000002,2019.4132680000014,245.54770837476133,562
40,285.14703083333336,305.7254498611112,272.06254430555566,512.5137102777778,1892.5563180555555,63.0,94.79783672222221,41.516319430555555,1654.4444444444443,46.88298301388888,1.0,2688.0,0.3743571186111112,88.08806315277779,670.7726120000004,164159.0,1337.8829620000022,2008.6555740000015,244.73122048101737,561
41,286.9542033333332,306.3267648611111,274.2795826388889,512.8190712499998,1894.048348611112,63.0,94.88406175000003,41.358680569444445,1652.0833333333333,46.869210916666674,1.0,2688.0,0.3811245637500001,87.72139029166665,665.7417280000006,162376.0,1332.1561539999977,1997.8978820000007,243.90239213006004,560
42,288.7158961111111,310.0957122222223,275.9387755555556,516.6034312500001,1897.098177777778,62.99027797222223,94.9755445555556,41.483680569444445,1654.329861111111,46.878255902777774,1.0,2688.0,0.3796499987500001,87.92905420833334,660.7108430000005,160592.0,1326.429344999998,1987.1401880000008,243.05942864630728,559
43,287.4566273611109,307.26078583333333,274.9296890277778,512.9935980555556,1895.3306166666662,63.00030893055555,95.06633750000003,41.490972194444446,1653.9131944444443,46.87657447222222,1.0,2688.0,0.38153263875,87.77554833333332,660.7108430000005,160592.0,1326.429344999998,1987.1401880000008,243.05942864630728,558
44,288.67674930555563,307.9268804166667,276.3666015277779,513.2644043055556,1896.0555680555553,63.0,95.12511293055553,41.27118051388889,1651.5520833333333,46.86938324999999,1.0,2688.0,0.3866367619444444,87.38081662499998,660.7108430000005,160592.0,1326.429344999998,1987.1401880000008,243.05942864630728,557
45,285.01776708333324,292.51534611111106,272.58519236111107,647.8997919444444,1889.101629166667,62.65657872222219,94.88291079166669,39.42881944444444,1650.2118055555557,47.39872072222221,1.0,2652.4444444444443,0.4258574061111111,83.62766423611112,660.7108430000005,160592.0,1326.429344999998,1987.1401880000008,243.05942864630728,556
46,292.1546111111112,292.22043777777776,275.37148708333325,528.1332341666666,1888.361838888889,63.01072129166667,95.35665190277777,42.19444444444444,1667.9409722222222,47.03763909722223,1.0,2688.0,0.5122513863888889,90.38089155555555,635.9005177551511,182676.21492129436,1266.4548888985348,1902.355406653688,287.2716876629954,555
47,290.72072069444454,299.2262143055555,277.0876986111111,518.2962952777779,1891.9807847222223,63.010164805555554,95.47130987499997,41.393749972222224,1653.0381944444443,46.879089388888865,1.0,2688.0,0.48142065208333346,87.5651082638889,625.3267741465753,186933.93335614857,1285.1550690938654,1910.4818432404431,298.93799703566066,554
48,288.97518277777783,299.4365827777777,274.36794375000005,521.3144480555555,1884.3877791666664,63.013392861111114,95.74541745833334,41.228819486111114,1651.8402777777778,46.87781552777777,1.0,2688.0,0.4615375022222222,87.41246772222222,606.4820809999998,184379.0,1291.9210529999987,1898.4031339999965,304.0139284840635,553
49,292.1931272222222,288.9061641666666,276.1428098611112,627.5427459722223,1876.8836208333332,62.73874758333334,95.29238184722225,40.00104168055556,1639.9131944444443,46.80888647222221,1.0000992277777778,2688.0,0.5153216695833334,85.23434641666665,598.6840809999997,188212.0,1288.4945929999997,1887.178673999998,314.37615592788745,552
50,293.4764754166667,305.8009711111111,279.8061977777778,517.1084722222221,1891.9700402777776,63.064232069444465,96.46756618055552,41.763888888888886,1657.638888888889,46.86851147222223,1.0,2688.0,0.41003833083333324,88.73812830555555,590.8860809999995,192044.0,1285.0681329999984,1875.9542139999985,325.01019430850295,551
51,288.83270055555556,293.3480063888889,272.4038965277778,556.4193577777778,1879.3485194444447,62.99255131944445,96.62556929166664,41.00347222222222,1639.9305555555557,46.631913541666634,1.0,2688.0,0.4880790120833334,85.99998863888887,583.0880819999999,195877.0,1281.641673999999,1864.7297560000002,335.9303783540551,550
52,286.6836305555555,279.3462744444445,270.5533843055556,637.1934318055557,1858.5935472222222,62.75072829166667,95.4646344166667,39.361111111111114,1610.8333333333333,46.19757763888889,1.0002690666666667,2688.0,0.5987063304166667,82.04717786111112,584.5019449999992,191360.0,1274.0961729999985,1858.598117999998,327.38984298846106,549
53,289.5375626388888,264.7068991666667,274.1826640277778,666.3099404166666,1890.6696624999995,62.61114227777778,94.71824948611113,39.229166666666664,1605.8333333333333,46.09844604166665,1.0,2688.0,0.6628562555555555,80.90834886111116,585.9158080000001,186843.00000000003,1266.5506710000004,1852.466478999998,318.8905256504016,548
54,289.8106933333333,273.1288138888888,274.6390638888888,538.08154125,1889.5609944444445,62.99724793055556,96.60635713888888,41.326388888888886,1635.6944444444443,46.39235215277775,1.0,2688.0,0.5179247543055555,86.50760483333335,587.3296709999996,182326.0,1259.00517,1846.3348410000026,310.4321286707137,547
55,293.9049293055556,275.8163465277778,279.6375363888889,537.7574483333333,1891.7793333333336,63.00093349999999,95.39384601802811,40.94444444444444,1630.486111111111,46.38864013888887,1.0,2688.0,0.5024076947212499,85.5374476527778,588.7435350000007,177808.99999999997,1251.4596690000021,1840.2032040000022,302.0143567266519,546
56,293.6277697222223,275.1276811111112,278.40704555555544,538.9912473611113,1891.631915277778,63.01143366666666,96.73040425,41.12847222222222,1632.5,46.39814222222222,1.0,2688.0,0.5183388861111109,85.86803493055554,590.1573980000004,173291.0,1243.9141669999995,1834.071565000002,293.6352244117767,545
57,296.0289119444444,275.2305581944445,278.4936458333334,540.4547644444444,1893.0994888888886,63.02169234722223,96.80092648611111,41.010416666666664,1631.7708333333333,46.395626361111084,1.0,2688.0,0.5148289629166666,85.78542011111114,591.5712609999999,168774.0,1236.3686659999994,1827.939927,285.29783498052683,544
58,294.72408041666665,275.1865884722221,277.5430909722222,540.3619401388888,1896.1040180555558,63.02798872222221,96.7364414027778,41.013888888888886,1631.701388888889,46.39975194444443,1.0,2688.0,0.5173236151388889,85.79931043055554,592.9851239999995,164256.99999999997,1228.8231649999993,1821.8082889999969,277.00020346547524,543
59,296.0713722222222,275.433291388889,278.6492176388889,543.0255237499999,1894.8620847222223,63.02670161111113,96.6511833888889,40.770833333333336,1629.3055555555557,46.39954162499998,1.0,2688.0,0.5185105395833334,85.12764173611112,594.3989880000006,159739.99999999997,1221.2776630000005,1815.6766510000014,268.74204570482846,542
60,297.8466148611111,270.85051611111106,279.05803875000004,633.0446456944443,1875.6271027777775,62.79925983333333,95.18400566666666,39.770833333333336,1601.9097222222222,45.80832195833332,1.0,2688.0,0.6414215673611112,82.41869368055555,595.8128510000001,155223.0,1213.732162,1809.545012999998,260.5230816010043,541
61,295.21446347222223,275.3630563888888,278.6512327777777,539.8591206944442,1891.597541666666,63.04941080555557,96.6259139444444,41.083333333333336,1631.701388888889,46.400650138888885,1.0,2688.0,0.48953333333333326,85.7651285416667,590.5706809999997,153307.0,1207.4989219999993,1798.0696029999972,259.5912816742081,540
62,286.22949750000004,256.0438194444444,267.8094600000001,663.7702654166665,1837.0400277777776,62.72952559722224,94.65914312499997,38.802083333333336,1583.298611111111,45.46437366666667,1.0,2688.0,0.6178472243055558,79.95335119444445,585.3285109999998,151391.0,1201.2656819999986,1786.594192999998,258.642791449467,539
63,284.714885,256.61752500000006,265.60677194444446,628.0507531944445,1855.2112111111112,62.90906644444445,95.64997804166666,39.9375,1614.375,46.127367847222196,1.0,2688.0,0.9890500091666665,82.97707818055557,580.0863409999998,149474.0,1195.0324410000017,1775.118782000002,257.67543456087,538
64,283.4744966666666,265.5548287500002,267.4867359722223,580.4564950000002,1876.817468055555,62.99756409722222,95.31983038888893,39.482638888888886,1582.0833333333333,45.37021140277777,1.0,2688.0,1.1100961656944448,79.76992744444443,574.8441709999997,147558.0,1188.7992010000012,1763.6433720000023,256.692174060507,537
65,283.83548777777764,266.890623888889,268.32954902777766,578.5023023611112,1879.3471527777776,63.024786250000005,95.56326800000005,39.625,1583.5416666666667,45.37474434722221,1.0,2688.0,1.1618611054166672,80.08095918055555,569.6020009999995,145641.0,1182.565961,1752.1679620000032,255.68905963165682,536
66,283.5198075000002,266.2539838888889,267.5748420833333,580.4990820833333,1872.4488902777784,63.043581138888904,95.52033441666666,39.21180555555556,1578.75,45.372447625,1.0,2688.0,1.162063880694445,79.30828730555555,564.3598319999996,143725.0,1176.3327209999993,1740.6925530000005,254.6690814097488,535
67,283.88113263888886,266.81543930555546,269.35990333333336,579.1516619444445,1872.5108277777774,63.05681402777779,95.61308876388888,38.763888888888886,1574.7222222222222,45.36924984722221,1.0000416666666667,2688.0,1.1615875002777774,78.0187015,559.1176619999998,141809.0,1170.0994799999999,1729.2171419999977,253.6299774411346,534
68,288.5258331944444,269.7785411111111,273.80354874999995,581.8933375000001,1878.4473097222226,63.06399884722222,95.63938279166663,39.114583333333336,1577.1180555555557,45.38619222222222,1.0,2688.0,1.1920126731944443,78.68264316666668,553.8754919999994,139892.0,1163.8662400000017,1717.741731999998,252.5693987557767,533
69,278.7750852777779,262.78631930555565,262.2561629166667,576.8654272222223,1870.5350291666664,63.06253437500003,95.61182959722225,39.53472222222222,1582.4305555555557,45.378920583333326,1.0,2688.0,1.1821555555555556,79.95749898611112,548.6333220000008,137976.0,1157.6330000000012,1706.2663219999988,251.49037520546347,532
70,283.21596166666654,266.26405277777775,267.767170972222,581.5249929166665,1875.3562638888886,63.06780951388891,95.6430156527778,39.22222222222222,1578.75,45.375569125,1.0,2688.0,1.1693694433333333,79.0866965416667,548.6333220000008,137976.0,1157.6330000000012,1706.2663219999988,251.49037520546347,531
71,288.3450893055557,271.4003945833335,272.7535598611111,586.4173593055555,1880.4768319444447,63.071650375000026,95.67869608333332,39.385416666666664,1579.861111111111,45.379850541666684,1.0,2688.0,1.1731444436111114,79.52980977777779,548.6333220000008,137976.0,1157.6330000000012,1706.2663219999988,251.49037520546347,530
72,292.43882263888895,276.73929722222226,278.07400194444443,590.9916687499999,1885.7783805555555,63.084114902777806,95.73127461111109,38.920138888888886,1574.9305555555557,45.38058855555555,1.0,2688.0,1.1408236134722218,78.3229542361111,548.6333220000008,137976.0,1157.6330000000012,1706.2663219999988,251.49037520546347,529
73,284.5202097222222,268.3016893055555,269.3865895833333,585.4641695833334,1876.2536569444446,63.102734361111146,95.67045866666666,38.97569444444444,1576.3194444444443,45.37839840277776,1.0,2688.0,1.1321999983333333,78.44579075000004,548.6333220000008,137976.0,1157.6330000000012,1706.2663219999988,251.49037520546347,528
74,285.253766388889,268.6756855555556,270.2674125000001,585.5983841666667,1877.536333333333,63.12329062500003,95.7146383611111,38.916666666666664,1575.3472222222222,45.38211305555553,1.0,2688.0,1.1274209418055556,78.393665125,548.6333220000008,137976.0,1157.6330000000012,1706.2663219999988,251.49037520546347,527
75,280.42093833333337,264.286665972222,265.0353312499999,586.2188155555555,1875.6760847222229,63.12367245833338,95.81268469444444,39.170138888888886,1577.8125,45.37405768055555,1.0,2688.0,1.1551029554166663,79.14715918055555,548.6333220000008,137976.0,1157.6330000000012,1706.2663219999988,251.49037520546347,526
76,281.69723930555557,264.51071125000004,266.0659393055555,583.8009508333336,1874.661429166666,63.13714775000004,95.68805045833332,39.170138888888886,1577.7430555555557,45.381814027777764,1.0,2688.0,1.1272041629166667,79.00415983333336,548.6333220000008,137976.0,1157.6330000000012,1706.2663219999988,251.49037520546347,525
77,281.62020944444447,263.68451375000006,267.1066138888889,583.5036169444444,1874.6254652777784,63.15798283333337,95.82407927777778,38.916666666666664,1575.0347222222222,45.39166909722221,1.0,2688.0,1.1575124975000002,78.09098220833334,528.2806296409173,115949.93133549653,1137.742152924936,1666.0227825658515,219.48548712511004,524
78,279.5368388888889,263.25656277777773,264.8002076388889,581.2590181944445,1874.0279458333337,63.18961766666673,95.88931893055555,39.00694444444444,1576.25,45.372648375000004,1.0,2688.0,1.1725251734722224,78.68196988888887,521.7085430048439,113951.41755466537,1140.15234780999,1661.8608908148337,218.4196886988826,523
79,279.7885766666666,261.9402344444445,265.4481788888888,579.7947258333335,1873.2448416666666,63.196262125000054,95.85613165277778,39.072916666666664,1577.8472222222222,45.37992988888886,1.0,2688.0,1.1697942023611112,78.66526629166668,514.7153272999568,115436.91078462382,1152.3449300882837,1667.060257388239,224.2733112110178,522
80,285.16163236111083,267.5144255555555,271.2496865277776,584.6990456944444,1881.7111638888882,63.19236038888895,95.92067225000002,39.017361111111114,1575.763888888889,45.376441708333324,1.0,2688.0,1.1550536533333333,78.59920541666666,509.48366399999964,111497.0,1123.9218180000014,1633.405482000001,218.84313056208194,521
81,279.83741388888893,263.3567545833333,265.96624888888874,579.7474934722222,1876.3578833333331,63.21156725000003,96.01456586111111,38.767361111111114,1574.3055555555557,45.37790105555555,1.0,2688.0,1.1355291745833338,77.92775519444449,509.6106199999997,109315.0,1121.1959090000014,1630.806528999998,214.50691117857787,520
82,277.0481755555555,260.56222999999994,263.1518420833333,576.2079144444443,1872.8089791666669,63.22754105555558,96.06061145833337,38.99652777777778,1576.3541666666667,45.37233268055554,1.0,2688.0,1.0648083319444446,78.4922774166667,509.73757599999965,107134.0,1118.4699989999995,1628.2075749999972,210.1748135593594,519
83,278.9384638888889,262.5227527777777,266.5935755555556,579.740006111111,1876.6321236111107,63.23099044444449,96.09263456944444,38.62152777777778,1571.111111111111,45.380402430555556,1.0,2688.0,1.0747344477777778,77.26736704166666,509.8645309999995,104952.0,1115.7440899999988,1625.6086210000026,205.84291241863187,518
84,273.0485927777779,255.70724861111103,259.93012194444447,577.1077875000002,1875.2494291666671,63.25208322222223,96.32523545833334,38.55555555555556,1571.736111111111,45.37241486111111,1.0,2688.0,0.9124333279166668,77.38947306944446,509.99148699999955,102771.0,1113.0181799999993,1623.0096670000019,201.51512842801637,517
85,275.0672630555557,257.99074555555563,261.07048541666666,576.6856926388888,1873.8304819444445,63.24700855555555,96.25296551388891,39.0625,1576.423611111111,45.3851155,1.0,2688.0,1.0338245763888891,78.53470415277779,510.1184429999996,100590.0,1110.292270999999,1620.4107139999987,197.18949859650508,516
86,275.8584704166667,260.4950177777779,261.40831652777786,576.7018084722222,1871.6487625,63.25833740277777,95.99908593055557,38.951388888888886,1575.7291666666667,45.3905382361111,1.0,2688.0,1.1059632741666663,78.33949137500002,510.2453989999997,98408.0,1107.566361,1617.8117599999978,192.86406147485883,515
87,274.7911113888889,259.67284458333336,261.6983143055556,576.0434218055556,1871.8746652777784,63.2668028472222,96.1329130277778,38.47222222222222,1569.9305555555557,45.378269749999994,1.0,2688.0,1.1148541697222223,77.22289747222223,510.37235499999974,96227.0,1104.840450999998,1615.2128059999989,188.54273562681513,514
88,279.0756583333334,262.1038651388888,265.6777598611111,581.7461099999999,1878.2839736111116,63.268055194444415,96.21521958333331,38.795138888888886,1573.1597222222222,45.395198555555545,1.0,2688.0,1.0755379672222223,77.87908677777777,510.4993109999997,94045.0,1102.1145420000003,1612.6138530000017,184.22160025207143,513
89,277.9327761111111,262.66020000000015,264.8696870833333,580.5508302777778,1877.4464458333339,63.26400070833329,96.308900125,38.71875,1571.2152777777778,45.37656454166666,1.0,2688.0,1.1296555563888886,77.73537595833332,510.62626699999976,91864.0,1099.3886320000008,1610.0148990000012,179.90457196750506,512
90,284.22970402777787,267.8613191666666,271.3191666666667,587.8406948611109,1886.8324944444441,63.25948431944442,96.32172658333337,38.798611111111114,1573.7847222222222,45.383481305555534,1.0,2688.0,1.1552833263888884,78.0888136111111,510.7532229999998,89682.0,1096.6627230000008,1607.4159459999976,175.5877319250904,511
91,280.3227601388889,264.81548180555546,267.4950437500001,584.461807361111,1882.301038888889,63.26687613888886,96.44627775000001,39.00694444444444,1575.625,45.384325444444414,1.0,2688.0,1.221717638888889,78.49513886111112,507.1300970000005,89440.00000000001,1095.544123,1602.6742200000006,176.36500087274484,510
